customerID,Customer Title,Customer Birth Date,Came From Paid Acq?,# Months since first Purchase,InternetService,Has contacted CS,Has RakutenTV,PaymentMethod,Last Purchase Amount,Total Purchase Amount,Churn
0123-CRBRT,Miss,01/11/1958,Yes,61.0,Fiber optic,No,Yes,Bank transfer (automatic),88.1,5526.75,No
6292-TOSSS,Mr,06/14/1968,No,50.0,,Yes,No internet service,Credit card,24.9,1195.25,No
3197-ARFOY,Ms,07/04/1958,No,19.0,,No,Yes,Credit card,105.0,2007.25,No
6323-AYBRX,Mr,03/24/1961,No,59.0,,Yes,No internet service,Credit card,19.35,1099.6,Yes
7014-ZZXAW,Mr,06/02/1965,Yes,71.0,,Yes,No internet service,Bank transfer (automatic),24.25,1732.95,No
4385-GZQXV,Mr,03/25/1966,No,16.0,Fiber optic,Yes,Yes,Credit card,94.45,1511.2,Yes
7633-MVPUY,Miss,07/21/1964,Yes,57.0,,No,No,Bank transfer (automatic),59.75,3450.15,No
6366-ZGQGL,Ms,12/15/1969,No,1.0,,No,No,Credit card,24.8,24.8,Yes
4716-HHKQH,Mr,12/27/1972,Yes,20.0,,No,Yes,Bank transfer (automatic),107.05,2172.05,No
5940-AHUHD,Mr,03/23/1970,No,1.0,Fiber optic,No,No,Credit card,70.6,70.6,Yes
6432-TWQLB,Mr,05/01/1966,Yes,5.0,,Yes,No,Credit card,85.4,401.1,Yes
4484-GLZOU,Ms,10/06/1969,Yes,52.0,,Yes,Yes,Credit card,105.05,5624.85,Yes
3179-GBRWV,Ms,05/04/1957,Yes,21.0,,No,No,Credit card,64.95,1339.8,No
8645-KWHJO,Miss,05/08/1960,No,14.0,,Yes,Yes,Credit card,55.0,771.95,No
4130-MZLCC,Mr,04/29/1968,No,5.0,,No,No,Credit card,50.55,244.75,No
0314-TKOSI,Mr,01/02/1962,No,6.0,,Yes,No,Credit card,55.15,322.9,No
8229-MYEJZ,Miss,01/20/1960,No,10.0,DSL,Yes,No,Credit card,51.2,498.25,No
2080-SRCDE,Mr,12/19/1954,No,1.0,DSL,Yes,No internet service,Credit card,25.4,25.4,No
9577-WJVCQ,Mr,03/07/1975,No,68.0,Fiber optic,,No,Credit card,54.45,3687.75,No
9512-UIBFX,Ms,10/03/1971,Yes,18.0,DSL,No,Yes,Credit card,95.15,1779.95,Yes
6202-DYYFX,Miss,12/06/1950,No,22.0,,Yes,No,Credit card,76.0,1783.6,No
3808-HFKDE,Mr,05/25/1956,No,20.0,,Yes,No,Credit card,44.35,927.15,No
5583-SXDAG,Miss,10/01/1978,Yes,1.0,,Yes,No,PayPal,70.0,70,Yes
3488-PGMQJ,Miss,12/11/1960,No,8.0,Orange,Yes,No,Credit card,74.5,606.55,Yes
3580-REOAC,Ms,04/30/1951,No,10.0,,No,No,Credit card,44.85,435.4,Yes
7534-BFESC,Ms,01/08/1969,No,24.0,,Yes,No,Bank transfer (automatic),76.1,1712.7,Yes
3727-OWVYD,Miss,01/01/1900,No,35.0,,No,No,Credit card,61.2,2021.2,No
2294-SALNE,Mr,05/21/1957,Yes,23.0,,Yes,No,Bank transfer (automatic),86.8,1940.8,No
4847-TAJYI,Ms,08/30/1965,No,6.0,Fiber optic,Banana,Yes,Credit card,89.35,567.8,No
1563-IWQEX,Miss,02/17/1974,No,12.0,,Yes,No internet service,Credit card,19.7,220.35,No
8203-XJZRC,Mr,08/02/1966,No,1.0,,No,No internet service,Credit card,20.25,20.25,No
6556-DBKZF,Ms,04/04/1954,Yes,71.0,Fiber optic,No,No,PayPal,76.05,5436.45,No
6851-WEFYX,Miss,11/05/1959,Yes,35.0,,Yes,Yes,Bank transfer (automatic),100.8,3437.5,No
2985-JUUBZ,Mr,06/03/1959,Yes,40.0,Fiber optic,No,Yes,Credit card,74.55,3015.75,No
6390-DSAZX,Mr,04/21/1968,No,1.0,,No,No,Credit card,73.6,73.6,Yes
0895-LMRSF,Mr,12/30/1966,No,23.0,,Yes,Yes,Credit card,64.9,1509.8,No
8098-LLAZX,Ms,03/13/1966,No,4.0,,Yes,Yes,Credit card,95.45,396.1,Yes
8266-VBFQL,Ms,08/25/1975,No,4.0,Fiber optic,No,No,Credit card,90.4,356.65,No
8181-YHCMF,Mr,12/30/1975,Yes,68.0,Fiber optic,Yes,Yes,Credit card,60.3,4109,No
2240-HSJQD,Mr,05/20/1968,No,38.0,,Yes,No,PayPal,81.85,3141.7,No
1248-DYXUB,Ms,11/16/1968,Yes,52.0,Fiber optic,Yes,No internet service,Bank transfer (automatic),24.8,1229.1,No
0265-EDXBD,Mr,08/23/1976,Yes,32.0,DSL,,No,Credit card,74.9,2303.35,Yes
4115-BNPJY,Ms,12/08/1954,Yes,29.0,,No,Yes,Credit card,75.55,2054.4,No
3167-SNQPL,Mr,06/22/1966,Yes,38.0,,No,Yes,Credit card,101.15,3741.85,No
4091-TVOCN,Mr,02/25/1974,No,48.0,,Yes,Yes,Credit card,78.75,3682.45,No
1098-TDVUQ,Ms,08/03/1951,No,1.0,,No,No internet service,Credit card,19.25,19.25,No
7277-OZCGZ,Mr,09/07/1950,No,22.0,,No,No,Credit card,89.05,1886.25,No
1557-EMYVT,Ms,04/17/1970,No,43.0,,No,Yes,Credit card,115.05,4895.1,No
2799-ARNLO,Mr,06/05/1964,Yes,5.0,DSL,Yes,No,Credit card,69.35,341.6,No
7563-BIUPC,Mr,06/10/1960,No,5.0,,Yes,Yes,Credit card,80.6,415.55,Yes
5027-YOCXN,Ms,07/13/1961,Yes,51.0,,No,Yes,Credit card,110.05,5686.4,No
3973-SKMLN,Ms,02/10/1975,No,71.0,,No,No internet service,Credit card,19.9,1355.1,No
2321-OMBXY,Ms,06/09/1960,Yes,38.0,,Yes,Yes,Credit card,80.3,3058.65,Yes
2840-XANRC,Mr,02/07/1952,Yes,24.0,Fiber optic,No,Yes,Credit card,93.15,2231.05,Yes
6745-JEFZB,Ms,07/03/1952,Yes,35.0,,No,Yes,Credit card,91.5,3236.35,No
5020-ZSTTY,Miss,07/09/1955,No,54.0,,Yes,Yes,Credit card,82.45,4350.1,Yes
9880-TDQAC,Mr,02/04/1957,Yes,72.0,,No,Yes,PayPal,60.0,4264,No
8705-WZCYL,Mr,01/23/1963,No,1.0,,Yes,No,Credit card,44.8,44.8,No
7102-JJVTX,Ms,03/24/1972,Yes,9.0,,No,No,Credit card,48.6,422.3,No
8626-PTQGE,Mr,10/07/1965,No,69.0,,No,Yes,Credit card,60.05,4176.7,No
4983-CLMLV,Ms,04/09/1955,Yes,52.0,DSL,No,Yes,Bank transfer (automatic),102.7,5138.1,No
5701-YVSVF,Mr,08/16/1979,Yes,11.0,,Banana,Yes,Credit card,82.9,880.05,No
5804-LEPIM,Mr,07/02/1958,No,2.0,,Yes,No,,70.35,139.05,Yes
5697-GOMBF,Mr,11/16/1965,Yes,28.0,,Yes,Yes,Credit card,35.9,973.65,No
2739-CACDQ,Ms,11/08/1975,No,17.0,,Yes,No,PayPal,82.65,1470.05,No
9385-EHGDO,Mr,02/01/1970,Yes,35.0,,No,No internet service,Bank transfer (automatic),19.85,739.35,No
9498-FIMXL,Mr,04/03/1952,No,8.0,,Yes,No internet service,Credit card,19.2,161.95,No
2379-GYFLQ,Mr,01/01/2021,No,46.0,,No,Yes,Credit card,94.9,4422.95,No
0122-OAHPZ,Mr,02/22/1970,No,7.0,,Yes,No,Bank transfer (automatic),73.85,511.25,Yes
2868-SNELZ,Ms,07/21/1957,No,2.0,,No,No,Bank transfer (automatic),80.6,155.8,Yes
4322-RCYMT,Mr,05/13/1975,Yes,68.0,Fiber optic,Yes,No,Credit card,75.8,5293.95,Yes
6680-NENYN,Miss,09/02/1970,No,43.0,,No,Yes,Credit card,104.6,4759.85,Yes
2088-IEBAU,Mr,01/15/1956,No,68.0,DSL,Yes,Yes,Credit card,88.15,6148.45,No
7982-VCELR,Mr,12/10/1951,No,36.0,,Yes,Yes,Credit card,94.8,3565.65,No
1343-EHPYB,Miss,04/10/1958,Yes,63.0,DSL,Yes,Yes,Credit card,103.4,6603,Yes
6035-BXTTY,Mr,02/02/1953,No,32.0,,No,No,Credit card,54.65,1830.1,No
6885-PKOAM,Ms,04/27/1960,Yes,71.0,Fiber optic,Yes,Yes,PayPal,85.75,6223.8,No
7520-HQWJU,Mr ,08/20/1974,Yes,66.0,DSL,Yes,No,Credit card,67.45,4508.65,No
9639-BUJXT,Mr,06/15/1955,No,63.0,Fiber optic,Yes,No internet service,PayPal,20.5,1328.15,No
5924-SNGKP,Mr,05/14/1966,No,41.0,,Yes,No internet service,Credit card,20.25,865,No
0021-IKXGC,Miss,01/05/1978,No,1.0,,,No,Credit card,72.1,72.1,No
2034-GDRCN,Miss,12/25/1975,No,2.0,DSL,Yes,Yes,Credit card,90.4,168.2,Yes
8966-SNIZF,Ms,07/18/1978,Yes,70.0,,No,No internet service,Credit card,19.45,1303.5,No
6243-OZGFH,Ms,11/06/1970,No,23.0,Fiber optic,Yes,Yes,PayPal,44.95,996.85,No
4654-DLAMQ,Mr,10/05/1972,Yes,64.0,,No,No,Credit card,97.0,6430.9,No
0513-RBGPE,Mr,08/07/1952,Yes,37.0,Fiber optic,Yes,No,Credit card,62.8,2278.75,No
5160-UXJED,Mr,05/01/1955,No,17.0,,,No,PayPal,44.6,681.4,No
4115-NZRKS,Mr,10/05/1976,No,7.0,,No,Yes,Credit card,89.15,574.35,No
0219-YTZUE,Mr ,10/01/1966,Yes,4.0,Fiber optic,No,No,Credit card,84.8,371.9,Yes
0623-IIHUG,Miss,03/25/1969,No,21.0,Fiber optic,Yes,Yes,,41.9,840.1,Yes
4572-DVCGN,Mr,05/25/1959,No,10.0,,Yes,No,Credit card,80.25,846,Yes
3351-NGXYI,Mr,10/28/1960,No,16.0,DSL,Yes,No,Credit card,54.1,889,No
8984-EYLLL,Ms,01/07/1966,Yes,64.0,DSL,No,Yes,Bank transfer (automatic),105.25,6823.4,No
9057-MSWCO,Mr,03/26/1967,Yes,27.0,,Yes,No,Credit card,30.75,805.1,Yes
9833-TGFHX,Miss,08/20/1953,Yes,42.0,,Yes,Yes,Credit card,97.1,4016.75,No
9294-TDIPC,Ms,04/14/1961,No,5.0,,No,No internet service,Credit card,20.2,83.75,No
5229-DTFYB,Mr,03/23/1951,No,41.0,Fiber optic,Yes,Yes,Credit card,98.8,3959.15,No
0104-PPXDV,Mr,05/24/1955,Yes,58.0,,No,No,Credit card,50.3,2878.55,No
5176-LMJXE,Mr,12/22/1957,No,47.0,DSL,Yes,No internet service,Credit card,20.55,945.7,No
3583-KRKMD,Mr,08/13/1966,No,18.0,,No,No,Credit card,75.9,1373.05,No
1010-DIAUQ,Mr,05/14/1979,No,5.0,,No,Yes,Credit card,96.5,492.55,Yes
9069-LGEUL,Miss,12/19/1977,Yes,23.0,DSL,Yes,No,Credit card,59.95,1406,No
7302-ZHMHP,Miss,08/04/1974,No,1.0,,No,No internet service,Credit card,19.15,19.15,No
9571-EDEBV,Mr,10/05/1950,Yes,71.0,DSL,Yes,Yes,Credit card,98.65,6962.85,No
3520-FJGCV,Mr,11/26/1970,Yes,72.0,,Banana,Yes,Credit card,112.6,8126.65,No
6563-VRERX,Miss,10/27/1971,Yes,33.0,,Yes,No internet service,Credit card,20.6,690.25,No
0259-GBZSH,Mr,10/29/1950,No,2.0,,Yes,Yes,Credit card,85.65,181.5,Yes
6122-EFVKN,Mr,05/19/1960,No,24.0,,Yes,No,Credit card,35.75,830.8,No
2805-EDJPQ,Mr,06/16/1978,Yes,56.0,,Yes,No,PayPal,99.75,5608.4,No
6862-CQUMB,Miss,05/07/1960,No,37.0,,No,Yes,Credit card,96.1,3646.8,No
7156-MXBJE,Ms,09/16/1955,No,43.0,,Yes,Yes,PayPal,85.1,3662.25,No
6158-HDPXZ,Mr,08/26/1962,No,1.0,,No,No,Credit card,25.35,25.35,No
9601-BRXPO,Ms,08/05/1954,Yes,25.0,Fiber optic,Yes,Yes,Bank transfer (automatic),104.95,2566.5,Yes
2863-IMQDR,Miss,04/24/1978,No,61.0,,Yes,Yes,Credit card,89.65,5308.7,No
5686-CMAWK,Miss,08/04/1951,No,17.0,,Yes,No,Credit card,86.75,1410.25,No
5651-CRHKQ,Mr,10/26/1968,Yes,41.0,,No,No,PayPal,86.2,3339.05,No
6905-NIQIN,Mr,11/30/1972,No,1.0,DSL,No,No,Credit card,50.65,50.65,Yes
8204-YJCLA,Ms.,07/24/1953,Yes,72.0,,,Yes,Credit card,64.8,4732.35,No
5167-ZFFMM,Miss,04/16/1955,No,1.0,,No,No,Bank transfer (automatic),90.85,90.85,Yes
6583-SZVGP,Mr,04/24/1975,No,48.0,DSL,,Yes,Credit card,108.1,5067.45,No
4895-TMWIR,Mr,12/06/1972,Yes,11.0,,No,No internet service,Bank transfer (automatic),19.95,214.75,Yes
0533-BNWKF,Mr,03/24/1953,Yes,55.0,,No,No,Bank transfer (automatic),85.45,4874.7,Yes
1708-PBBOA,Mr,01/26/1962,No,42.0,,,No,Credit card,54.75,2348.45,No
8782-LKFPK,Miss,01/29/1958,No,44.0,DSL,Yes,No,Credit card,90.4,4063,No
5522-JBWMO,Mr,10/27/1957,No,1.0,,No,No,Credit card,44.0,44,No
3597-MVHJT,Mr,01/18/1972,No,27.0,,,Yes,Credit card,95.6,2595.25,No
9774-NRNAU,Mr,05/20/1954,Yes,27.0,DSL,Yes,Yes,Credit card,84.8,2309.55,No
0224-RLWWD,Mr,12/12/1953,No,2.0,,Yes,No,Credit card,44.3,89.3,No
9967-ATRFS,Miss,11/03/1956,No,19.0,,No,No internet service,PayPal,19.9,367.55,No
3951-NJCVI,Ms,08/12/1955,Yes,42.0,,Yes,Yes,Credit card,95.05,3944.5,No
2977-CEBSX,Mr,10/23/1974,No,66.0,,No,Yes,Credit card,90.05,5965.95,No
0177-PXBAT,Miss,08/15/1972,Yes,33.0,,Yes,Yes,Credit card,109.9,3694.7,No
6599-CEBNN,Ms,10/16/1957,No,34.0,,No,No,Credit card,73.95,2524.45,Yes
2519-ERQOJ,Ms,11/10/1973,No,33.0,DSL,Yes,Yes,Credit card,54.6,1803.7,No
5876-QMYLD,Mr,11/12/1972,Yes,23.0,,No,No internet service,Bank transfer (automatic),20.05,415.1,No
2277-AXSDC,Mr,02/10/1954,No,32.0,,Yes,No internet service,Credit card,19.75,624.15,No
9442-JTWDL,Ms,12/25/1957,No,11.0,,Yes,No internet service,Credit card,20.05,237.7,No
0979-PHULV,Mr,06/13/1951,Yes,69.0,,,Yes,Credit card,99.45,7007.6,Yes
3067-SVMTC,Ms,10/22/1962,Yes,68.0,,,No,Credit card,55.9,3848.8,No
5495-GPSRW,Ms.,10/15/1954,No,20.0,DSL,Yes,No internet service,Credit card,19.7,419.4,No
7606-BPHHN,Ms,11/01/1973,No,72.0,,No,No internet service,Credit card,19.8,1468.75,No
4742-DRORA,Mr,09/24/1974,Yes,60.0,Orange,Yes,Yes,Credit card,95.4,5812,No
0111-KLBQG,Miss,05/24/1964,Yes,32.0,,Banana,Yes,Bank transfer (automatic),93.95,2861.45,No
4800-VHZKI,Mr,03/10/1960,No,1.0,Fiber optic,No,No internet service,Credit card,19.9,19.9,Yes
7989-CHGTL,Ms,03/01/1978,No,1.0,DSL,Yes,No internet service,Bank transfer (automatic),19.6,19.6,Yes
0334-GDDSO,Mr,07/24/1960,No,3.0,,No,No,Credit card,81.35,233.7,Yes
4163-NCJAK,Miss,09/11/1973,Yes,46.0,DSL,Yes,No internet service,Credit card,24.45,1066.15,No
5233-AOZUF,Mr ,03/27/1952,Yes,29.0,,Yes,No,Credit card,74.95,2149.05,No
5973-EJGDP,Miss,05/20/1963,No,51.0,DSL,Yes,No,,87.35,4473,No
1996-DBMUS,Ms,03/11/1977,Yes,48.0,DSL,Yes,No,Bank transfer (automatic),70.65,3545.05,No
7916-VCCPB,Mr,04/04/1973,Yes,16.0,,,No,Credit card,73.25,1195.75,No
4686-GEFRM,Mr,02/11/1954,Yes,70.0,Fiber optic,No,No,Bank transfer (automatic),98.7,6858.9,No
5249-QYHEX,Ms,02/25/1965,Yes,40.0,,No,No internet service,Credit card,24.8,1024.7,No
0578-SKVMF,Ms,06/28/1957,Yes,22.0,,Yes,No,Credit card,83.3,1845.9,Yes
5564-NEMQO,Mr,03/08/1956,No,1.0,,No,No,PayPal,75.3,75.3,Yes
2233-FAGXV,Miss,08/20/1975,Yes,5.0,,Yes,No internet service,PayPal,24.3,132.25,No
5605-IYGFG,Ms,09/06/1960,No,7.0,,Yes,No,Credit card,69.85,515.45,No
7663-ZTEGJ,Ms,07/02/1955,No,29.0,,Yes,No,,100.55,2830.45,No
3935-TBRZZ,Ms,07/19/1952,Yes,44.0,,Yes,No internet service,Credit card,25.7,1110.5,No
8111-BKVDS,Miss,09/14/1964,No,10.0,DSL,Yes,No,Credit card,40.7,449.3,No
2055-SIFSS,Mr,09/22/1950,Yes,55.0,,No,No,PayPal,51.65,2838.55,No
2806-MLNTI,Ms,06/03/1970,Yes,52.0,,No,Yes,Credit card,105.1,5376.4,No
8734-DKSTZ,Ms.,11/20/1959,Yes,10.0,,Yes,No,Credit card,85.95,858.6,No
4360-PNRQB,Mr,04/15/1974,No,18.0,DSL,No,No,PayPal,75.6,1395.05,No
6152-ONASV,Mr,01/01/1973,Yes,68.0,DSL,Yes,No,Bank transfer (automatic),58.25,3975.7,No
9063-ZGTUY,Miss,03/28/1974,Yes,61.0,,Yes,No internet service,PayPal,19.4,1182.55,Yes
7781-HVGMK,Ms,06/20/1960,Yes,72.0,DSL,No,Yes,Credit card,65.2,4784.45,No
2181-UAESM,Mr,05/04/1967,No,2.0,DSL,No,No,Bank transfer (automatic),53.45,119.5,No
2957-LOLHO,Miss,03/14/1951,No,12.0,,No,No,Credit card,45.4,518.9,Yes
6048-NJXHX,Mr,05/17/1974,Yes,41.0,DSL,Yes,No internet service,Credit card,19.75,899.45,No
2320-SLKMB,Mr,11/03/1975,No,26.0,Fiber optic,No,Yes,Credit card,44.45,1183.8,No
4980-URKXC,Miss,10/16/1964,Yes,36.0,DSL,Yes,No internet service,Credit card,20.85,720.05,No
4376-KFVRS,Mr,06/29/1952,Yes,72.0,,No,Yes,Credit card,114.05,8468.2,No
5886-VLQVU,Mr ,01/05/1962,Yes,35.0,,Yes,No,Bank transfer (automatic),89.85,3161.2,No
3577-AMVUX,Mr,01/23/1950,No,1.0,,Yes,No,Credit card,55.05,55.05,No
0771-WLCLA,Ms,11/09/1967,Yes,16.0,,No,Yes,Credit card,112.95,1882.55,No
5628-RKIFK,Ms,10/25/1970,No,49.0,Fiber optic,Yes,Yes,PayPal,101.55,5070.4,No
0206-TBWLC,Ms,02/24/1968,Yes,54.0,DSL,Yes,Yes,Credit card,114.65,6049.5,No
2937-FTHUR,Mr,11/01/1979,No,18.0,,No,No,PayPal,64.8,1166.7,No
1910-FMXJM,Miss,01/31/1957,Yes,36.0,Fiber optic,No,No,Credit card,80.4,2937.65,No
7752-XUSCI,Miss,02/03/1970,No,60.0,,Yes,Yes,Credit card,105.9,6396.45,Yes
4110-PFEUZ,Miss,06/08/1960,No,1.0,,Yes,No,Bank transfer (automatic),69.55,69.55,Yes
0732-OCQOC,Miss,01/01/1900,Yes,52.0,,Yes,No internet service,Credit card,25.05,1270.25,No
5168-MSWXT,Ms,06/30/1975,Yes,8.0,,No,Yes,Bank transfer (automatic),94.75,759.55,No
1090-ESELR,Mr,03/30/1965,Yes,72.0,,Yes,Yes,,105.5,7611.55,No
8592-PLTMQ,Miss,08/28/1958,No,64.0,Fiber optic,No,No internet service,PayPal,24.7,1642.75,No
5760-WRAHC,Ms,11/19/1976,No,22.0,,Banana,No,Credit card,69.75,1545.4,No
8847-GEOOQ,Ms.,09/20/1956,Yes,60.0,Fiber optic,Yes,Yes,Credit card,60.2,3582.4,No
0256-LTHVJ,Mr,01/10/1968,Yes,28.0,,Yes,No,Credit card,81.05,2227.1,Yes
4785-FCIFB,Mr ,02/01/1975,Yes,61.0,,Yes,No internet service,Credit card,24.4,1417.9,No
8313-NDOIA,Mr,01/16/1960,No,24.0,Fiber optic,No,Yes,Credit card,104.15,2494.65,No
5149-CUZUJ,Ms,08/16/1952,Yes,28.0,,No,Yes,Bank transfer (automatic),92.9,2768.35,No
0942-KOWSM,Miss,03/18/1957,Yes,30.0,,Yes,Yes,Credit card,80.8,2369.3,No
4237-CLSMM,Mr,11/26/1953,Yes,2.0,,,No internet service,PayPal,20.0,38,No
1452-VOQCH,Ms,02/17/1965,No,1.0,,No,No,Bank transfer (automatic),75.1,75.1,No
4719-UMSIY,Mr,07/10/1977,No,6.0,Fiber optic,Yes,No internet service,Bank transfer (automatic),19.65,100.9,No
6614-VBEGU,Mr,08/07/1950,Yes,24.0,,No,Yes,Credit card,69.45,1614.05,No
0880-TKATG,Ms,03/25/1968,Yes,4.0,,Yes,Yes,Credit card,101.15,385.9,Yes
3811-VBYBZ,Mr,04/03/1957,No,7.0,,No,Yes,Credit card,99.8,673.25,Yes
1480-BKXGA,Miss,09/04/1951,Yes,72.0,,No,Yes,Credit card,116.05,8404.9,No
2996-XAUVF,Ms,10/07/1956,No,70.0,,Yes,No,Credit card,40.05,2799.75,No
9076-AXYIK,Ms,09/14/1971,Yes,64.0,,Yes,Yes,Credit card,102.1,6538.45,No
5968-XQIVE,Miss,11/01/1966,Yes,72.0,,No,Yes,Credit card,89.7,6588.95,No
8896-RAZCR,Ms,07/23/1954,No,44.0,,No,No internet service,Credit card,19.9,868.1,No
4640-UHDOS,Mr,09/15/1963,Yes,13.0,,Yes,No,Credit card,55.95,734.35,Yes
4933-IKULF,Mr,05/21/1959,No,17.0,,No,No internet service,Credit card,20.65,330.6,No
3583-EKAPL,Mr,04/17/1968,No,1.0,,No,No,Credit card,55.0,55,Yes
1304-BCCFO,Ms,04/03/1956,Yes,9.0,,,Yes,Bank transfer (automatic),70.05,564.4,No
4104-PVRPS,Mr,12/28/1978,Yes,24.0,,Yes,No,Credit card,53.6,1315.35,No
9399-APLBT,Ms,01/25/1955,Yes,1.0,,Yes,No,Credit card,74.7,74.7,Yes
2359-KMGLI,Ms.,04/05/1955,No,24.0,,No,No,Credit card,80.25,1861.5,Yes
3780-DDGSE,Miss,01/09/1963,Yes,35.0,,No,Yes,Bank transfer (automatic),76.05,2747.2,No
4431-EDMIQ,Mr ,10/05/1965,Yes,7.0,,Yes,Yes,Credit card,75.7,554.05,No
0306-JAELE,Mr,02/21/1959,No,5.0,,No,Yes,Bank transfer (automatic),96.1,453.4,Yes
6227-HWPWX,Miss,11/03/1951,No,15.0,,Yes,No,Credit card,69.0,994.8,Yes
0486-LGCCH,Mr ,02/11/1969,Yes,11.0,,No,No internet service,Credit card,19.65,225.75,No
0447-BEMNG,Miss,01/30/1954,Yes,48.0,,Yes,No,Credit card,45.3,2145,Yes
4612-SSVHJ,Miss,07/05/1978,No,20.0,,Yes,No,Credit card,81.45,1671.6,No
5168-MQQCA,Mr,10/01/1956,Yes,72.0,,Yes,Yes,Credit card,108.5,8003.8,No
5949-XIKAE,Ms,12/08/1971,Yes,8.0,,No,Yes,Credit card,83.55,680.05,Yes
7971-HLVXI,Mr,05/03/1955,Yes,72.0,DSL,No,No,Credit card,84.5,6130.85,No
9094-AZPHK,Ms.,07/31/1958,No,15.0,,No,Yes,Credit card,100.15,1415,No
3649-JPUGY,Mr,06/01/1953,No,72.0,,No,Yes,Credit card,88.6,6201.95,No
4472-LVYGI,Mr,08/24/1963,Yes,0.0,,Yes,Yes,Credit card,52.55, ,No
8372-JUXUI,Mr,03/10/1960,No,1.0,,Yes,No,Bank transfer (automatic),74.35,74.35,Yes
3552-CTCYF,Ms,07/03/1976,Yes,63.0,,No,Yes,Credit card,104.8,6597.25,No
6778-YSNIH,Mr,12/09/1969,No,2.0,,Yes,Yes,Credit card,59.0,114.15,No
0388-EOPEX,Ms,12/20/1950,Yes,2.0,DSL,Yes,No,Credit card,74.4,139.4,Yes
5756-OZRIO,Ms,12/21/1960,Yes,61.0,,No,No,Credit card,64.05,3902.6,No
6579-JPICP,Miss,05/17/1977,No,1.0,,No,No internet service,Credit card,20.4,20.4,No
8205-OTCHB,Mr,08/18/1978,No,22.0,,Yes,No,Credit card,43.75,903.6,Yes
4134-BSXLX,Mr,03/21/1974,Yes,28.0,,No,No,Credit card,60.9,1785.65,No
0505-SPOOW,Mr,08/20/1975,Yes,70.0,,Yes,No internet service,PayPal,19.8,1397.65,No
6235-VDHOM,Mr,06/11/1952,No,5.0,,No,No,,28.45,131.05,Yes
7783-YKGDV,Mr,06/03/1955,No,12.0,,Yes,No,PayPal,99.7,1238.45,Yes
4374-YMUSQ,Miss,07/30/1978,No,34.0,Fiber optic,No,Yes,Credit card,116.25,3899.05,No
4513-CXYIX,Ms,11/05/1960,Yes,71.0,,Yes,No,Credit card,80.7,5676,No
3957-HHLMR,Miss,05/16/1966,Yes,70.0,,Yes,No,Credit card,65.2,4543.15,No
7803-XOCCZ,Miss,08/17/1971,Yes,52.0,,Yes,No,Credit card,84.05,4326.8,No
5736-YEJAX,Ms,08/15/1956,No,69.0,Fiber optic,Yes,Yes,Credit card,79.45,5502.55,No
5609-CEBID,Mr,04/27/1957,No,20.0,Orange,No,No,Credit card,94.1,1782.4,Yes
8981-FJGLA,Mr,09/01/1975,No,11.0,,No,No,Credit card,78.0,851.8,No
7218-HKQFK,Mr,12/31/1953,Yes,2.0,,No,Yes,Credit card,94.2,167.5,Yes
4636-QRJKY,Mr,03/03/1955,Yes,6.0,,,No,Credit card,80.5,502.85,Yes
1135-LMECX,Miss,07/24/1950,No,1.0,DSL,Yes,No internet service,Credit card,19.85,19.85,No
4332-MUOEZ,Mr,09/06/1963,Yes,20.0,Fiber optic,Banana,No,Credit card,94.3,1818.3,No
8535-SFUTN,Mr,03/21/1955,No,61.0,,No,Yes,Bank transfer (automatic),106.45,6300.15,No
5956-VKDTT,Mr,05/27/1978,Yes,5.0,DSL,No,No,Credit card,74.35,334.8,Yes
8677-HDZEE,Miss,10/27/1952,No,56.0,,Yes,Yes,Credit card,105.45,5916.95,No
2475-MROZF,Mr,09/11/1972,No,30.0,DSL,Yes,No,Credit card,95.0,2852.4,No
9412-GHEEC,Mr,11/30/1953,No,40.0,,Yes,Yes,Credit card,104.8,4131.95,Yes
3482-ABPKK,Ms,03/18/1968,No,28.0,,Yes,No,Credit card,54.3,1546.3,No
6705-LXORM,Miss,01/15/1973,Yes,5.0,,Yes,No,Bank transfer (automatic),70.05,302.6,No
0257-ZESQC,Miss,01/12/1965,Yes,27.0,,No,No,Bank transfer (automatic),75.2,1929.35,Yes
7531-GQHME,Mr,10/04/1957,No,12.0,,Yes,No internet service,Credit card,20.05,265.45,No
5174-ITUMV,Ms,08/06/1953,Yes,67.0,,Yes,Yes,Credit card,105.4,6989.45,No
4109-CYRBD,Mr,11/24/1958,Yes,29.0,Fiber optic,Yes,No,Credit card,51.6,1442,No
0913-XWSCN,Mr,10/22/1967,Yes,55.0,DSL,No,No,Credit card,85.5,4713.4,No
6825-UYPFK,Mr,08/26/1952,No,23.0,,Yes,No,Credit card,75.6,1758.6,Yes
8397-MVTAZ,Mr,04/03/1960,Yes,34.0,,Yes,Yes,Credit card,100.05,3480,Yes
0750-EBAIU,Mr,12/11/1956,No,52.0,,No,Yes,Credit card,91.25,4738.3,No
8606-CIQUL,Ms,12/20/1958,Yes,72.0,,Yes,Yes,Credit card,115.75,8399.15,No
3571-DPYUH,Mr,03/09/1950,Yes,58.0,,No,Yes,Credit card,94.7,5430.35,No
7601-GNDYK,Miss,09/04/1977,Yes,35.0,,No,No internet service,Credit card,19.6,686.95,No
0356-OBMAC,Ms,12/14/1969,No,56.0,,Yes,Yes,Credit card,99.9,5706.3,No
